campus_id,timestamp,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction
1,2025-02-24 20:00:00,-1.7,5.2,0.1,74.3,7.2,177.5
1,2025-02-24 21:00:00,-0.2,4.7,-0.1,76.2,4.3,188.3
1,2025-02-24 22:00:00,-6.0,4.6,0.4,79.1,12.6,297.5
1,2025-02-24 23:00:00,2.4,4.7,0.6,79.4,0.8,119.4
1,2025-02-25 00:00:00,-3.6,6.8,2.7,79.7,12.8,225.7
1,2025-02-25 01:00:00,-3.8,4.5,-0.8,73.7,9.1,156.0
1,2025-02-25 02:00:00,5.6,11.9,5.5,67.8,7.7,270.7
1,2025-02-25 03:00:00,3.9,10.8,2.3,57.7,7.6,287.1
1,2025-02-25 04:00:00,2.6,14.4,5.5,55.7,15.5,2.4
1,2025-02-25 05:00:00,16.3,21.6,14.5,64.3,9.7,331.1
1,2025-02-25 06:00:00,13.5,19.3,10.1,54.0,8.2,259.1
1,2025-02-25 07:00:00,19.9,22.7,11.8,45.3,4.2,136.0
1,2025-02-25 08:00:00,17.1,24.2,11.3,35.6,9.5,348.1
1,2025-02-25 09:00:00,25.5,27.6,16.7,45.4,5.2,101.5
1,2025-02-25 10:00:00,14.1,24.0,12.0,39.8,14.0,217.6
1,2025-02-25 11:00:00,14.4,24.3,11.5,36.0,13.6,174.3
1,2025-02-25 12:00:00,22.6,26.8,16.9,50.5,8.7,176.8
1,2025-02-25 13:00:00,14.4,22.7,11.2,42.5,11.7,147.6
1,2025-02-25 14:00:00,13.9,23.2,14.7,57.5,15.3,103.0
1,2025-02-25 15:00:00,11.8,21.0,12.3,56.3,14.0,336.3
1,2025-02-25 16:00:00,14.2,16.8,9.0,61.0,3.5,319.2
1,2025-02-25 17:00:00,1.2,11.9,2.2,51.5,12.9,354.5
1,2025-02-25 18:00:00,-0.6,8.6,3.4,74.2,11.4,160.6
1,2025-02-25 19:00:00,0.4,7.7,3.1,76.9,8.5,122.2
1,2025-02-25 20:00:00,-12.4,5.4,-0.3,71.6,22.8,62.8
1,2025-02-25 21:00:00,0.5,5.8,0.4,72.8,5.0,5.6
1,2025-02-25 22:00:00,-10.2,1.0,-4.5,72.3,12.5,254.9
1,2025-02-25 23:00:00,-1.7,5.8,0.5,73.4,8.2,299.7
1,2025-02-26 00:00:00,-8.4,4.3,-0.5,75.9,15.4,168.3
1,2025-02-26 01:00:00,-0.2,6.9,1.9,75.1,8.0,43.6
1,2025-02-26 02:00:00,-4.8,5.6,0.7,75.7,12.4,301.8
1,2025-02-26 03:00:00,0.7,13.8,6.7,64.4,17.8,129.6
1,2025-02-26 04:00:00,12.5,14.4,7.2,64.0,1.9,135.9
1,2025-02-26 05:00:00,18.4,23.1,13.1,50.0,7.7,154.6
1,2025-02-26 06:00:00,9.7,20.5,10.1,48.0,15.2,141.6
1,2025-02-26 07:00:00,12.5,20.9,8.9,39.9,10.9,243.8
1,2025-02-26 08:00:00,15.3,23.3,12.5,46.2,11.9,317.4
1,2025-02-26 09:00:00,15.9,25.0,11.7,33.7,12.3,43.4
1,2025-02-26 10:00:00,15.4,24.0,12.1,40.4,12.3,187.1
1,2025-02-26 11:00:00,15.1,24.4,12.5,40.6,13.4,106.7
1,2025-02-26 12:00:00,16.6,24.9,13.1,40.9,12.2,348.2
1,2025-02-26 13:00:00,14.3,20.6,11.2,52.9,9.3,314.3
1,2025-02-26 14:00:00,12.8,16.0,4.2,41.0,2.3,322.0
1,2025-02-26 15:00:00,9.7,16.0,5.4,46.8,7.3,306.6
1,2025-02-26 16:00:00,5.0,14.1,7.1,65.0,12.2,355.4
1,2025-02-26 17:00:00,-1.0,14.1,5.8,58.3,20.2,107.6
1,2025-02-26 18:00:00,6.5,13.5,6.8,66.7,9.2,207.7
1,2025-02-26 19:00:00,-5.2,8.4,4.8,81.8,18.0,280.6
1,2025-02-26 20:00:00,3.5,8.2,2.5,71.5,4.7,74.4
1,2025-02-26 21:00:00,-5.6,6.2,2.6,81.8,14.8,163.4
1,2025-02-26 22:00:00,-6.1,6.9,3.1,81.2,16.7,45.0
1,2025-02-26 23:00:00,-14.1,2.3,0.6,91.7,20.8,294.5
1,2025-02-27 00:00:00,-4.2,7.1,-0.5,62.1,13.4,83.5
1,2025-02-27 01:00:00,-0.9,7.2,0.5,66.4,9.1,252.7
1,2025-02-27 02:00:00,7.5,10.6,5.1,72.3,3.0,129.6
1,2025-02-27 03:00:00,4.7,11.2,3.9,63.6,7.5,353.2
1,2025-02-27 04:00:00,11.7,13.5,4.7,55.9,0.9,270.0
1,2025-02-27 05:00:00,10.4,18.0,8.5,52.6,10.2,120.4
1,2025-02-27 06:00:00,13.4,22.9,12.5,48.1,14.2,53.3
1,2025-02-27 07:00:00,21.3,23.4,13.8,51.9,4.3,61.1
1,2025-02-27 08:00:00,17.0,21.9,11.7,48.9,7.3,165.8
1,2025-02-27 09:00:00,19.5,22.2,9.3,35.7,2.6,127.1
1,2025-02-27 10:00:00,18.3,27.6,15.5,39.5,14.4,286.2
1,2025-02-27 11:00:00,20.5,26.7,16.4,48.6,11.1,234.9
1,2025-02-27 12:00:00,15.4,24.3,14.2,49.6,14.1,286.6
1,2025-02-27 13:00:00,16.2,22.8,11.8,44.9,9.6,311.4
1,2025-02-27 14:00:00,15.5,19.7,9.5,48.9,5.5,170.4
1,2025-02-27 15:00:00,8.2,16.1,7.2,55.3,10.4,346.5
1,2025-02-27 16:00:00,4.0,15.1,8.0,64.3,15.4,22.6
1,2025-02-27 17:00:00,14.3,16.1,7.0,54.3,1.6,81.2
1,2025-02-27 18:00:00,6.5,10.2,3.4,66.0,3.4,0.8
1,2025-02-27 19:00:00,0.2,6.6,1.5,74.5,6.8,311.8
1,2025-02-27 20:00:00,-1.3,6.7,2.1,77.1,9.3,138.7
1,2025-02-27 21:00:00,5.6,7.2,4.8,87.9,0.8,225.2
1,2025-02-27 22:00:00,-2.6,5.3,0.0,73.5,8.6,129.5
1,2025-02-27 23:00:00,-7.1,5.3,0.7,77.2,15.3,146.2
1,2025-02-28 00:00:00,-2.4,7.6,2.1,72.3,12.1,40.7
1,2025-02-28 01:00:00,-6.0,5.3,-1.2,67.3,13.2,342.5
1,2025-02-28 02:00:00,-0.1,10.4,4.2,69.0,13.4,225.1
1,2025-02-28 03:00:00,1.9,12.8,5.4,63.0,14.2,58.8
1,2025-02-28 04:00:00,7.1,14.9,8.5,68.1,10.8,305.7
1,2025-02-28 05:00:00,13.3,17.9,9.3,57.1,6.3,2.4
1,2025-02-28 06:00:00,8.3,18.9,8.1,46.2,14.2,101.9
1,2025-02-28 07:00:00,10.2,21.4,11.4,50.0,16.3,89.0
1,2025-02-28 08:00:00,19.7,25.7,16.7,55.1,11.4,15.7
1,2025-02-28 09:00:00,13.3,23.7,13.0,46.3,15.5,321.8
1,2025-02-28 10:00:00,20.6,22.8,10.7,39.5,2.6,138.2
1,2025-02-28 11:00:00,14.5,24.1,12.4,41.6,13.8,120.5
1,2025-02-28 12:00:00,16.4,24.2,14.2,50.2,12.5,237.4
1,2025-02-28 13:00:00,15.2,21.3,9.9,42.8,8.1,31.0
1,2025-02-28 14:00:00,11.7,21.9,11.7,48.9,14.9,314.5
1,2025-02-28 15:00:00,6.2,15.8,5.9,50.3,12.2,30.3
1,2025-02-28 16:00:00,3.9,15.9,7.9,59.8,16.5,67.9
1,2025-02-28 17:00:00,7.7,10.8,4.4,67.8,2.9,354.7
1,2025-02-28 18:00:00,2.9,7.8,2.6,74.2,5.0,261.2
1,2025-02-28 19:00:00,2.1,8.1,0.7,63.1,6.1,253.2
1,2025-02-28 20:00:00,1.1,4.6,1.0,82.2,2.6,176.5
1,2025-02-28 21:00:00,-2.8,6.7,1.1,71.8,11.2,112.8
1,2025-02-28 22:00:00,-0.5,4.4,0.3,79.4,4.4,313.6
1,2025-02-28 23:00:00,3.2,8.4,4.7,81.5,6.0,128.8
1,2025-03-01 00:00:00,-5.0,8.1,3.6,77.3,17.0,66.4
1,2025-03-01 01:00:00,2.6,7.7,5.0,86.4,5.9,53.0
1,2025-03-01 02:00:00,5.4,9.7,4.8,75.4,4.7,106.4
1,2025-03-01 03:00:00,3.6,11.8,5.5,68.4,10.5,134.0
1,2025-03-01 04:00:00,10.8,15.0,6.6,58.0,4.9,355.7
1,2025-03-01 05:00:00,12.1,18.5,9.8,56.3,9.1,60.3
1,2025-03-01 06:00:00,9.6,20.4,9.9,47.7,15.1,221.1
1,2025-03-01 07:00:00,13.6,21.1,11.2,50.4,10.9,95.5
1,2025-03-01 08:00:00,19.9,22.9,11.5,42.8,4.2,353.9
1,2025-03-01 09:00:00,19.8,25.2,12.8,38.1,7.8,297.0
1,2025-03-01 10:00:00,21.2,28.1,15.9,39.1,11.1,96.2
1,2025-03-01 11:00:00,20.4,21.4,9.4,39.9,0.5,204.6
1,2025-03-01 12:00:00,18.7,24.1,13.1,45.0,8.3,237.7
1,2025-03-01 13:00:00,19.1,25.4,14.9,47.3,10.5,144.2
1,2025-03-01 14:00:00,13.4,21.2,12.8,57.8,12.3,94.4
1,2025-03-01 15:00:00,13.7,18.2,8.8,52.9,5.9,58.0
1,2025-03-01 16:00:00,7.9,14.1,4.7,53.2,7.2,251.0
1,2025-03-01 17:00:00,-2.7,10.7,2.7,59.8,17.1,144.2
1,2025-03-01 18:00:00,-4.0,7.6,0.9,66.6,14.2,201.2
1,2025-03-01 19:00:00,0.6,8.2,4.3,80.6,9.2,35.7
1,2025-03-01 20:00:00,-1.5,7.6,0.6,65.1,10.5,266.5
1,2025-03-01 21:00:00,-2.3,8.9,4.6,78.7,14.5,187.5
1,2025-03-01 22:00:00,-8.9,4.0,-0.7,76.3,15.6,299.1
1,2025-03-01 23:00:00,-1.1,8.7,6.6,89.3,13.0,36.5
1,2025-03-02 00:00:00,-0.9,6.8,3.5,83.3,9.1,203.0
1,2025-03-02 01:00:00,-6.6,3.3,-0.0,83.4,11.5,252.8
1,2025-03-02 02:00:00,-0.5,9.4,5.3,79.4,12.9,12.0
1,2025-03-02 03:00:00,5.8,14.8,7.9,65.4,12.3,218.6
1,2025-03-02 04:00:00,2.7,13.9,5.3,57.1,14.5,67.0
1,2025-03-02 05:00:00,3.2,12.8,3.5,53.5,11.7,120.9
1,2025-03-02 06:00:00,10.4,19.9,9.1,45.8,12.8,201.7
1,2025-03-02 07:00:00,17.5,23.5,10.5,35.2,7.6,204.6
1,2025-03-02 08:00:00,21.0,23.8,10.5,33.7,2.9,217.3
1,2025-03-02 09:00:00,18.5,26.5,15.3,43.9,12.8,344.5
1,2025-03-02 10:00:00,19.7,24.1,10.4,31.7,5.1,214.7
1,2025-03-02 11:00:00,8.9,22.6,12.3,48.4,20.1,167.6
1,2025-03-02 12:00:00,17.4,23.8,11.7,39.4,8.9,254.0
1,2025-03-02 13:00:00,12.3,19.6,6.8,35.9,8.5,358.1
1,2025-03-02 14:00:00,10.0,20.3,11.3,54.8,15.2,143.5
1,2025-03-02 15:00:00,11.1,20.4,9.1,43.3,12.5,253.6
1,2025-03-02 16:00:00,11.4,15.0,6.8,58.8,4.1,316.1
1,2025-03-02 17:00:00,6.9,11.2,4.8,68.0,4.7,61.9
1,2025-03-02 18:00:00,-1.1,9.3,3.0,68.7,12.9,212.9
1,2025-03-02 19:00:00,2.4,7.7,4.3,82.9,5.9,343.5
1,2025-03-02 20:00:00,4.8,9.4,5.3,79.3,5.3,203.7
1,2025-03-02 21:00:00,-7.1,4.8,1.2,81.8,14.6,308.2
1,2025-03-02 22:00:00,-16.8,-1.4,-5.1,81.7,18.4,323.3
1,2025-03-02 23:00:00,-4.4,5.6,1.1,77.4,11.9,224.3
1,2025-03-03 00:00:00,1.9,10.0,5.8,79.2,10.4,337.5
1,2025-03-03 01:00:00,0.7,12.2,8.9,83.3,16.3,19.6
1,2025-03-03 02:00:00,7.2,12.8,8.4,77.8,7.7,184.6
1,2025-03-03 03:00:00,1.1,11.6,5.2,68.0,13.6,14.2
1,2025-03-03 04:00:00,4.0,13.6,6.4,64.1,12.7,62.5
1,2025-03-03 05:00:00,4.9,14.6,5.9,56.3,12.6,265.9
1,2025-03-03 06:00:00,15.8,21.7,12.2,52.7,9.1,53.5
1,2025-03-03 07:00:00,10.1,20.7,10.1,46.8,14.8,278.8
1,2025-03-03 08:00:00,21.2,22.5,11.1,42.8,1.6,171.8
1,2025-03-03 09:00:00,14.6,25.9,15.0,45.4,17.5,29.7
1,2025-03-03 10:00:00,17.6,24.3,13.0,43.6,10.1,122.0
1,2025-03-03 11:00:00,18.5,22.6,10.3,38.6,5.1,335.4
1,2025-03-03 12:00:00,22.0,28.0,17.9,49.7,11.7,152.4
1,2025-03-03 13:00:00,14.4,20.1,8.9,43.9,7.3,337.9
1,2025-03-03 14:00:00,11.1,17.0,6.0,44.9,6.8,233.8
1,2025-03-03 15:00:00,9.2,16.8,10.0,65.8,11.1,172.4
1,2025-03-03 16:00:00,8.0,15.0,5.6,52.9,8.5,240.5
1,2025-03-03 17:00:00,3.9,14.2,6.2,59.9,13.5,135.7
1,2025-03-03 18:00:00,2.7,11.0,7.4,82.1,11.2,16.8
1,2025-03-03 19:00:00,3.7,10.7,7.4,83.4,9.3,196.4
1,2025-03-03 20:00:00,5.3,8.1,4.3,80.9,2.4,304.4
1,2025-03-03 21:00:00,1.0,9.3,4.6,76.7,10.4,158.8
1,2025-03-03 22:00:00,-10.9,3.1,-2.1,73.8,17.0,277.6
1,2025-03-03 23:00:00,-3.9,5.2,1.9,83.4,10.7,192.3
1,2025-03-04 00:00:00,-10.0,3.2,-2.0,73.8,15.8,62.2
1,2025-03-04 01:00:00,3.3,7.2,2.1,74.3,3.4,315.5
1,2025-03-04 02:00:00,1.6,8.4,3.3,74.3,7.8,357.7
1,2025-03-04 03:00:00,7.2,17.1,7.4,51.6,13.1,191.8
1,2025-03-04 04:00:00,6.1,14.6,6.2,58.1,10.9,202.1
1,2025-03-04 05:00:00,8.4,14.9,3.6,43.5,7.1,61.3
1,2025-03-04 06:00:00,14.4,19.2,11.1,59.7,7.4,24.6
1,2025-03-04 07:00:00,15.6,18.6,8.1,47.3,3.3,296.4
1,2025-03-04 08:00:00,22.6,27.4,16.4,45.0,8.8,37.6
1,2025-03-04 09:00:00,20.6,25.3,12.2,34.7,6.3,21.0
1,2025-03-04 10:00:00,19.2,27.3,16.3,44.9,13.5,307.7
1,2025-03-04 11:00:00,24.1,24.5,12.3,39.2,0.5,352.3
1,2025-03-04 12:00:00,19.4,23.5,11.3,39.2,5.5,182.4
1,2025-03-04 13:00:00,19.1,21.7,10.0,41.4,3.1,340.0
1,2025-03-04 14:00:00,11.2,20.6,11.5,54.5,14.0,181.4
1,2025-03-04 15:00:00,18.5,20.1,10.0,49.5,2.0,81.7
1,2025-03-04 16:00:00,5.4,13.9,5.5,58.2,10.8,156.3
1,2025-03-04 17:00:00,8.1,15.8,9.0,66.0,10.8,53.4
1,2025-03-04 18:00:00,2.5,13.1,7.5,72.2,14.5,136.0
1,2025-03-04 19:00:00,-1.2,9.5,4.5,74.9,13.7,268.7
1,2025-03-04 20:00:00,3.7,7.6,2.6,74.9,3.6,157.2
1,2025-03-04 21:00:00,-6.6,2.6,-0.5,84.5,10.4,156.9
1,2025-03-04 22:00:00,4.5,6.9,3.1,81.2,1.5,26.5
1,2025-03-04 23:00:00,-7.2,3.8,-1.4,73.9,12.8,254.3
1,2025-03-05 00:00:00,-5.3,9.6,2.8,66.1,19.3,188.7
1,2025-03-05 01:00:00,-0.6,9.1,5.5,82.1,12.6,30.4
1,2025-03-05 02:00:00,1.3,9.6,5.0,77.2,10.5,151.6
1,2025-03-05 03:00:00,-2.4,10.0,2.1,60.4,15.5,211.1
1,2025-03-05 04:00:00,4.2,15.0,6.7,58.6,14.4,174.0
1,2025-03-05 05:00:00,9.4,18.9,9.5,52.9,13.3,192.6
1,2025-03-05 06:00:00,7.1,17.7,7.0,46.6,13.9,51.9
1,2025-03-05 07:00:00,11.2,21.2,10.0,44.0,13.8,353.9
1,2025-03-05 08:00:00,13.4,26.4,13.2,34.2,18.4,283.6
1,2025-03-05 09:00:00,17.5,25.1,12.6,37.5,10.7,247.3
1,2025-03-05 10:00:00,21.0,23.7,11.7,39.8,3.6,178.9
1,2025-03-05 11:00:00,9.5,21.5,8.9,37.0,15.9,298.3
1,2025-03-05 12:00:00,17.9,25.1,14.6,47.6,11.7,278.3
1,2025-03-05 13:00:00,11.7,21.1,9.7,43.1,12.8,86.5
1,2025-03-05 14:00:00,18.5,20.0,11.3,56.6,2.6,193.6
1,2025-03-05 15:00:00,18.0,21.7,13.9,61.0,7.0,144.9
1,2025-03-05 16:00:00,3.8,16.6,7.8,56.0,17.5,334.0
1,2025-03-05 17:00:00,-5.6,9.7,1.3,58.1,19.4,65.5
1,2025-03-05 18:00:00,-2.3,14.4,8.1,68.3,23.4,81.3
1,2025-03-05 19:00:00,5.1,10.5,6.0,77.7,6.7,133.1
1,2025-03-05 20:00:00,2.2,9.4,3.3,69.4,8.4,50.9
1,2025-03-05 21:00:00,-2.1,6.1,1.8,78.3,9.5,158.2
1,2025-03-05 22:00:00,-7.4,5.1,1.6,82.4,15.5,236.4
1,2025-03-05 23:00:00,-2.4,3.7,-0.8,77.6,5.9,39.4
1,2025-03-06 00:00:00,-1.1,7.2,1.7,72.4,9.6,310.5
1,2025-03-06 01:00:00,-1.9,9.3,5.3,80.2,14.7,116.6
1,2025-03-06 02:00:00,-0.8,10.6,4.9,71.5,14.9,111.6
1,2025-03-06 03:00:00,-1.5,12.8,7.2,71.9,19.7,155.2
1,2025-03-06 04:00:00,9.2,15.3,6.1,53.9,7.4,88.3
1,2025-03-06 05:00:00,6.8,17.7,8.1,52.2,14.9,188.4
1,2025-03-06 06:00:00,14.5,20.9,11.6,53.7,9.6,108.1
1,2025-03-06 07:00:00,14.7,22.0,11.7,48.5,10.7,327.7
1,2025-03-06 08:00:00,16.2,19.6,9.1,47.4,4.2,182.9
1,2025-03-06 09:00:00,16.1,24.1,13.7,47.8,12.5,299.9
1,2025-03-06 10:00:00,17.1,24.5,13.0,42.6,11.0,300.7
1,2025-03-06 11:00:00,14.5,23.3,10.6,36.6,11.8,318.4
1,2025-03-06 12:00:00,16.0,23.8,12.2,41.9,11.3,145.7
1,2025-03-06 13:00:00,7.7,21.3,10.2,44.7,19.0,178.9
1,2025-03-06 14:00:00,10.5,17.9,8.1,51.0,9.8,332.9
1,2025-03-06 15:00:00,7.9,17.6,7.2,48.1,12.7,272.8
1,2025-03-06 16:00:00,3.6,18.5,10.5,59.8,21.6,126.2
1,2025-03-06 17:00:00,4.3,12.3,6.6,71.6,10.6,280.9
1,2025-03-06 18:00:00,2.6,9.1,3.1,69.8,7.3,184.9
1,2025-03-06 19:00:00,1.4,6.9,0.1,66.0,5.2,150.9
1,2025-03-06 20:00:00,-5.2,4.7,0.2,77.4,11.5,207.3
1,2025-03-06 21:00:00,-9.8,3.1,-1.0,79.7,15.6,354.8
1,2025-03-06 22:00:00,-5.1,4.7,0.9,81.2,11.6,71.8
1,2025-03-06 23:00:00,-6.2,4.2,0.3,80.3,12.3,257.5
1,2025-03-07 00:00:00,-2.0,5.0,2.0,85.1,7.8,278.7
1,2025-03-07 01:00:00,-8.5,5.5,1.2,78.3,17.6,240.4
1,2025-03-07 02:00:00,7.6,12.7,8.2,77.6,6.9,224.9
1,2025-03-07 03:00:00,6.3,12.5,6.9,72.2,8.0,266.7
1,2025-03-07 04:00:00,4.3,13.1,3.4,51.6,10.5,274.2
1,2025-03-07 05:00:00,11.3,16.0,6.4,52.1,5.4,159.5
1,2025-03-07 06:00:00,16.1,21.2,10.8,48.2,7.3,247.7
1,2025-03-07 07:00:00,14.9,21.8,11.7,49.6,10.2,138.8
1,2025-03-07 08:00:00,15.5,19.8,9.3,47.4,5.6,302.9
1,2025-03-07 09:00:00,17.2,23.0,11.5,42.3,8.2,107.0
1,2025-03-07 10:00:00,15.5,25.4,11.5,30.4,13.0,17.6
1,2025-03-07 11:00:00,18.8,26.9,14.7,38.9,12.3,280.1
1,2025-03-07 12:00:00,16.0,26.8,15.3,42.7,16.8,17.8
1,2025-03-07 13:00:00,17.2,21.9,12.2,51.6,7.4,166.2
1,2025-03-07 14:00:00,10.8,22.2,10.7,42.3,15.9,16.8
1,2025-03-07 15:00:00,13.5,21.0,12.8,58.8,11.9,65.9
1,2025-03-07 16:00:00,17.6,18.1,10.7,62.8,1.2,86.8
1,2025-03-07 17:00:00,6.2,12.5,7.1,72.8,8.3,14.1
1,2025-03-07 18:00:00,-7.4,6.3,-0.2,67.6,16.9,280.3
1,2025-03-07 19:00:00,-1.5,6.0,1.3,76.4,8.3,94.1
1,2025-03-07 20:00:00,4.4,6.3,0.6,71.7,0.2,247.7
1,2025-03-07 21:00:00,-0.9,5.1,1.4,81.6,6.2,246.6
1,2025-03-07 22:00:00,-6.7,3.3,-0.4,81.7,11.6,144.1
1,2025-03-07 23:00:00,-3.6,3.3,-0.8,79.3,7.1,33.5
1,2025-03-08 00:00:00,2.5,5.0,-1.4,68.1,0.7,226.0
1,2025-03-08 01:00:00,4.7,8.1,3.5,77.1,3.1,113.3
1,2025-03-08 02:00:00,2.9,13.3,7.0,68.6,14.1,352.1
1,2025-03-08 03:00:00,1.4,6.8,-0.1,65.6,5.0,94.7
1,2025-03-08 04:00:00,6.9,14.6,7.8,65.8,10.5,283.2
1,2025-03-08 05:00:00,7.9,17.6,9.0,57.0,13.6,24.2
1,2025-03-08 06:00:00,10.0,17.6,7.2,48.0,9.7,222.3
1,2025-03-08 07:00:00,22.2,24.8,15.2,52.0,5.7,249.2
1,2025-03-08 08:00:00,20.6,28.2,18.0,48.9,14.0,222.7
1,2025-03-08 09:00:00,19.8,25.0,13.5,42.6,8.0,37.5
1,2025-03-08 10:00:00,12.8,22.7,10.3,37.9,13.3,14.5
1,2025-03-08 11:00:00,17.6,23.7,11.9,41.1,8.7,267.8
1,2025-03-08 12:00:00,20.0,26.4,14.1,38.3,9.6,89.8
1,2025-03-08 13:00:00,12.2,19.4,8.4,44.8,9.3,310.3
1,2025-03-08 14:00:00,9.8,16.3,4.7,42.1,7.2,75.2
1,2025-03-08 15:00:00,11.4,16.3,6.8,52.7,5.9,212.3
1,2025-03-08 16:00:00,9.9,16.3,7.3,55.1,8.3,43.1
1,2025-03-08 17:00:00,9.9,15.1,9.5,71.8,7.5,129.2
1,2025-03-08 18:00:00,2.4,12.7,5.5,64.2,13.4,190.8
1,2025-03-08 19:00:00,-5.6,6.4,2.1,78.5,15.0,310.1
1,2025-03-08 20:00:00,-1.9,9.2,5.5,81.4,14.6,237.1
1,2025-03-08 21:00:00,-2.4,5.4,0.1,73.5,8.5,344.4
1,2025-03-08 22:00:00,-0.9,5.2,1.3,80.5,6.4,318.9
1,2025-03-08 23:00:00,-8.0,2.5,-2.8,73.6,11.8,3.5
1,2025-03-09 00:00:00,1.1,6.0,0.4,71.8,4.5,337.7
1,2025-03-09 01:00:00,4.7,9.3,3.8,72.3,4.9,338.4
1,2025-03-09 02:00:00,0.2,11.7,5.1,67.0,15.0,326.9
1,2025-03-09 03:00:00,-0.3,6.8,0.8,69.8,7.7,19.8
1,2025-03-09 04:00:00,8.1,15.7,8.4,63.4,10.5,165.0
1,2025-03-09 05:00:00,5.4,15.9,6.5,53.0,13.8,110.0
1,2025-03-09 06:00:00,12.3,17.4,8.9,57.4,6.9,55.4
1,2025-03-09 07:00:00,14.8,22.8,11.9,45.5,11.6,80.2
1,2025-03-09 08:00:00,13.4,20.8,9.7,44.3,10.0,34.8
1,2025-03-09 09:00:00,12.3,23.1,9.9,34.0,14.2,149.0
1,2025-03-09 10:00:00,22.8,27.5,14.0,32.6,6.6,247.9
1,2025-03-09 11:00:00,22.8,28.0,15.1,35.3,8.0,128.0
1,2025-03-09 12:00:00,17.4,24.6,12.3,38.5,10.1,19.3
1,2025-03-09 13:00:00,4.6,15.9,4.6,43.6,14.1,182.3
1,2025-03-09 14:00:00,8.3,19.6,11.4,58.9,16.8,119.2
1,2025-03-09 15:00:00,10.5,14.5,7.2,63.5,5.0,205.6
1,2025-03-09 16:00:00,12.9,18.1,11.9,69.1,8.4,92.6
1,2025-03-09 17:00:00,1.0,11.8,3.9,60.3,13.7,16.4
1,2025-03-09 18:00:00,-5.6,7.3,3.2,79.4,16.5,49.8
1,2025-03-09 19:00:00,-2.7,7.1,2.2,75.4,11.8,13.4
1,2025-03-09 20:00:00,-1.6,9.6,4.9,76.7,14.6,190.3
1,2025-03-09 21:00:00,-3.3,7.6,3.0,76.8,13.7,27.3
1,2025-03-09 22:00:00,-8.6,4.4,-0.4,76.2,15.9,87.2
1,2025-03-09 23:00:00,-6.4,2.4,-0.2,87.0,9.8,328.2
1,2025-03-10 00:00:00,-3.4,3.9,-1.7,72.0,7.4,78.4
1,2025-03-10 01:00:00,-7.0,6.8,0.9,70.3,17.3,208.6
1,2025-03-10 02:00:00,-5.3,9.4,4.3,74.3,19.4,134.5
1,2025-03-10 03:00:00,4.7,11.8,4.4,63.1,8.6,105.6
1,2025-03-10 04:00:00,1.7,15.5,6.3,54.0,18.5,318.3
1,2025-03-10 05:00:00,11.0,14.1,4.0,49.3,2.4,21.1
1,2025-03-10 06:00:00,14.0,25.0,16.2,55.8,18.3,52.1
1,2025-03-10 07:00:00,13.1,22.0,10.8,43.9,12.4,168.9
1,2025-03-10 08:00:00,21.7,25.5,15.4,49.7,7.4,43.4
1,2025-03-10 09:00:00,18.1,25.0,11.4,32.2,9.0,22.4
1,2025-03-10 10:00:00,17.7,24.6,10.6,30.1,8.5,258.0
1,2025-03-10 11:00:00,23.9,27.0,15.2,40.8,5.6,254.7
1,2025-03-10 12:00:00,18.0,23.2,10.4,36.2,6.5,89.4
1,2025-03-10 13:00:00,23.2,25.4,16.6,55.9,6.0,181.2
1,2025-03-10 14:00:00,14.6,19.0,9.0,50.0,5.7,154.4
1,2025-03-10 15:00:00,14.4,16.6,6.9,51.5,2.0,258.1
1,2025-03-10 16:00:00,5.5,14.2,4.5,51.5,10.6,29.3
1,2025-03-10 17:00:00,4.9,14.8,6.4,58.1,13.1,194.2
1,2025-03-10 18:00:00,5.8,9.3,3.7,71.8,3.2,286.3
1,2025-03-10 19:00:00,-5.8,6.9,2.4,77.4,16.1,177.4
1,2025-03-10 20:00:00,0.6,6.1,2.4,81.3,5.7,297.8
1,2025-03-10 21:00:00,-4.9,7.4,4.8,86.9,16.1,287.5
1,2025-03-10 22:00:00,-3.8,6.8,2.3,77.6,13.1,133.2
1,2025-03-10 23:00:00,-0.3,6.0,1.9,79.5,6.8,222.6
1,2025-03-11 00:00:00,-6.3,7.8,1.6,68.8,17.9,154.0
1,2025-03-11 01:00:00,6.7,8.4,4.3,79.5,0.8,29.3
1,2025-03-11 02:00:00,2.1,12.0,6.5,72.6,13.2,308.8
1,2025-03-11 03:00:00,4.6,13.5,5.7,61.2,11.5,190.7
1,2025-03-11 04:00:00,6.2,13.2,6.3,65.3,9.0,295.8
1,2025-03-11 05:00:00,14.0,20.0,9.5,47.4,8.1,235.9
1,2025-03-11 06:00:00,17.0,21.5,12.0,52.7,7.0,57.7
1,2025-03-11 07:00:00,11.6,20.5,9.7,46.0,12.2,216.7
1,2025-03-11 08:00:00,14.5,20.0,8.8,43.8,6.9,2.5
1,2025-03-11 09:00:00,29.6,27.9,17.7,48.8,0.5,227.4
1,2025-03-11 10:00:00,20.8,24.9,13.0,40.5,6.1,18.7
1,2025-03-11 11:00:00,18.9,23.9,10.9,35.1,6.3,165.1
1,2025-03-11 12:00:00,24.3,26.1,14.1,40.1,3.2,189.4
1,2025-03-11 13:00:00,20.9,21.9,11.8,49.6,1.8,113.3
